"","K225","K040","K041","K221","K042","K043","K044","K045","K046","K047","K049","K053","K054","K055","K057","K056","K058","K059","K060","K061","K062","K063","K064","K208","K065","K066","K067","K068","K069","K070","K071","K072","K073","K074","K075","K200","K076","K077","K078","K214","K079","K080","K081","K082","K083","K084","K085","K211","K086","K087","K088","K089","K090_3","K090_1","K090_2","K091","K092","K093","K094","K095","K096","K097","K098","K099","K100","K101","K102","K103","K104","K105","K106","K226","K138","K130","K118","K110","K132","K113","K114","K119","K115","K120","K174","K121","K133","K131","K149","K150","K153","K134","K154","K155","K167","K107","K108","K156","K157","K158","K122","K123","K135","K171","K151","K143","K152","K139","K141","K172","K116","K124","K125","K202","K159","K111","K144","K142","K126","K173","K145","K146","K168","K177","K140","K148","K169","K117","K160","K147","K109","K127","K217","K128","K161","K112","K212","K136","K137","K176","K162","K163","K129","K166","K164","K170","K205","K165"
"2010/3/10",0,0,0,0,0,370509,0,0,0,0,0,0,0,2561331,563365,188382,0,14275685,0,0,349550,0,0,0,0,0,0,0,0,0,0,47014,106824,0,0,0,17070840,0,15557,0,0,558894,733172,0,217511,0,1344626,0,257645,0,0,0,0,424105,0,1914468,0,45576,169798,0,0,0,0,0,0,0,19640,111787,0,0,0,0,0,222642,0,8112,0,0,366457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528659,0,0,0,43552,0,0,0,0,0,0,0,0,0,56899,18876,78965,0,0,0,88019,0,134231,0,0,221589,0,0,40943,0,0,0,0,6322,0,0,0,0,893462,0,0,0,0,0,0,0,64795,0,644504,0,0,0
"2010/4/7",0,0,0,0,0,163024,0,0,0,32869,0,0,0,3679372,429230,276515,0,14691482,0,0,77678,0,0,0,0,0,0,0,0,0,0,94028,0,0,0,0,29339478,0,0,0,0,726562,448881,0,217511,0,1184552,0,288875,0,0,0,0,0,0,878718,0,68365,0,0,0,0,0,0,0,0,10606,0,0,0,0,0,0,18554,0,48673,0,0,61076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6579,32589,0,0,0,61194,0,99603,0,0,0,0,0,0,0,0,0,0,37933,0,0,0,0,987610,150036,0,0,0,92081,0,0,14551,0,146052,0,0,0
"2010/5/12",0,0,0,0,0,64221,0,0,0,21913,0,0,0,101640,40240,16035,0,623695,0,11056,0,0,0,0,0,0,0,0,0,0,0,74439,0,0,0,0,4835093,0,0,0,0,540264,89776,0,108755,0,1504701,0,31230,0,0,0,0,0,0,905599,0,0,0,0,0,0,0,259440,0,0,5303,0,0,0,0,0,0,21204,0,24336,0,0,0,0,0,28460,0,0,0,135514,0,0,0,60003,0,9887,0,0,211370,4206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16294,0,0,0,16687,0,137887,0,0,22159,0,0,35903,0,0,0,0,0,0,0,0,0,2435925,85200,0,0,0,0,0,0,11005,0,148393,0,0,0
"2010/6/9",0,0,0,0,0,163024,0,0,0,0,38403,0,0,33880,250384,718406,0,762294,0,0,58258,0,0,0,0,0,0,0,0,0,0,27425,0,0,0,0,317954,0,0,0,0,24840,89776,0,126881,0,53358,0,46845,0,0,0,0,0,0,295357,0,22788,0,0,0,0,0,0,0,0,21212,0,0,0,0,0,0,15903,0,0,0,0,0,0,0,0,0,17021,0,0,0,0,0,0,0,0,0,0,30196,0,0,0,0,0,0,0,0,0,0,0,24087,0,0,0,40109,0,0,0,5932,0,70009,0,0,81249,0,0,38429,0,0,0,0,0,0,0,0,0,401789,74069,0,0,65848,0,0,0,0,0,42169,0,0,0
"2010/7/7",0,0,0,0,0,0,0,0,0,0,0,0,0,47432,0,70792,0,100099,0,0,12946,0,0,0,0,0,0,0,0,0,0,2612,0,0,0,0,3655,0,0,0,0,4140,0,0,0,0,0,0,0,0,0,0,0,0,0,95725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27812,0,0,0,0,0,9887,5679,0,0,45294,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30082,0,0,0,0,0,2573,0,0,14773,0,0,0,0,0,0,0,0,0,0,0,0,50339,2967386,0,0,0,0,0,0,0,0,0,0,0,0
"2010/8/18",0,0,0,0,0,0,0,0,57999,0,12801,0,0,88088,134135,839094,0,5531898,0,22112,21577,0,0,0,0,0,0,0,0,0,0,13059,0,0,0,0,40201,0,0,0,0,49679,39901,10505,30210,0,0,0,57255,0,0,0,0,47123,0,1270023,0,0,84899,228715,0,86480,0,0,0,0,0,0,22992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36222,0,0,15488,0,0,49436,0,0,25163,21030,0,0,0,0,0,0,0,0,0,0,48174,0,0,0,0,0,15488,0,23729,0,10654,56183,0,22159,0,0,0,0,0,0,0,0,0,0,0,0,452379,16671,0,0,0,0,0,0,7253,0,0,0,0,0
"2010/9/8",0,0,0,0,0,0,0,0,0,0,12801,0,0,27104,263798,5115746,6776,230998,0,18427,4315,0,0,0,0,0,0,0,0,0,0,5224,0,0,0,0,3655,0,0,0,0,6210,8313,0,66462,6060,53358,0,2602,0,0,0,0,47123,0,903225,0,0,0,571789,0,86480,0,86480,0,0,0,0,0,0,0,0,0,884,0,8112,0,193078,30538,0,0,0,0,0,0,147668,0,0,5163,0,0,19774,0,0,15098,0,0,0,0,0,0,0,29609,0,0,0,96349,0,0,0,0,0,0,0,1977,0,1776,0,0,4924,0,0,287135,0,45576,0,0,18966,0,7141,0,0,259351,11114,0,0,0,0,0,0,0,0,4385,7479,0,0
"2010/10/13",0,0,0,0,3293,23054,0,0,77332,0,0,0,0,128744,76010,1463346,40656,700694,0,0,49627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3655,0,0,0,0,4140,0,21010,0,12119,3557,0,20820,0,0,0,0,0,0,1255808,0,22788,127349,0,0,86480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10179,0,0,3162,0,0,0,30114,0,0,10325,0,0,19774,0,0,45294,15422,0,0,0,0,8805,0,0,0,0,0,32116,0,0,0,10445,0,0,0,0,0,53499,0,0,12311,0,0,226447,0,0,0,0,12644,0,0,0,0,138042,45686,0,0,0,0,0,0,12285,0,49135,0,0,0
"2010/11/10",0,0,0,0,0,192664,0,0,251329,0,12801,0,0,94864,44712,609212,0,1501488,0,0,261083,0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,32892,0,0,0,0,4140,0,21010,0,0,7114,0,6940,0,0,0,0,0,0,1402762,0,45576,84899,0,0,432400,0,0,0,0,62106,6210,0,0,0,0,0,0,0,12168,0,0,38466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130,8412,16824,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,24475,43926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76732,13559,0,0,0,8770,0,0,12711,0,8881,0,0,0
"2010/12/8",0,0,0,0,0,123503,0,0,57999,0,0,0,0,420112,0,467303,0,3857669,0,11056,261083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186387,0,0,0,0,12420,0,0,18126,0,10672,0,64194,0,0,0,0,0,0,1502817,0,0,127349,0,0,259440,0,0,0,0,20093,0,0,0,0,0,0,0,0,0,0,193078,115397,0,0,4743,0,0,0,0,0,0,0,0,0,0,0,0,60391,33648,50472,0,0,0,0,0,0,0,0,0,0,0,0,0,28828,0,0,0,26152,0,166369,0,0,0,0,0,15354,0,0,0,0,0,0,0,0,0,61197,3693,0,0,0,0,0,20781,7253,0,54305,0,0,0
"2011/1/12",0,0,0,0,3293,83982,0,0,0,0,0,0,0,847001,62596,37648,0,3095375,0,0,17262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321609,0,0,0,0,8280,0,10505,6042,0,3557,0,13012,0,0,0,0,267029,0,1780859,0,45576,169798,0,0,0,0,0,0,0,126038,0,0,0,0,0,0,3534,0,0,0,0,30538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10065,0,14020,0,0,6324,0,0,0,0,0,0,96349,0,0,0,33006,0,0,0,3487,0,76587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31904,16671,0,0,0,0,0,0,19342,0,32269,0,0,0
"2011/2/9",0,0,0,0,9880,232185,0,0,0,0,0,0,0,481097,17885,90865,0,1201190,1237635,0,84151,0,0,0,0,64023,0,0,0,0,0,0,0,0,0,0,2357245,0,0,0,0,130409,0,0,0,0,0,0,28627,0,0,0,0,5277753,0,1132260,0,136729,0,0,0,0,0,0,0,0,103117,0,0,0,0,0,0,10602,0,24336,0,0,118775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45294,0,8412,0,0,0,0,0,0,0,0,0,337221,0,18966,0,17548,0,0,0,41026,0,66857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12757,0,0,0,0,0,0,0,14507,0,0,0,0,0
"2011/3/9",0,0,0,0,1647,123503,0,0,0,10956,0,0,0,623393,165433,0,0,7340138,0,14742,62574,0,0,0,0,80029,0,0,0,0,0,0,0,0,0,0,1447239,0,7778,0,0,142829,0,10505,72504,0,21343,0,0,0,0,0,0,18801994,0,2036789,0,0,169798,0,0,0,0,259440,0,0,54799,6210,0,0,0,0,0,7068,0,4056,0,0,76931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100652,4206,7010,0,0,0,0,0,0,0,0,0,16058,0,0,0,30082,0,0,0,18497,110138,144112,0,0,0,0,0,0,0,11394,0,0,0,0,0,0,0,60848,16671,0,0,0,0,0,0,0,0,54984,0,0,0
"2011/4/13",0,0,0,0,0,232185,0,0,0,14608,0,0,0,350334,222519,113716,0,6213061,0,0,58258,0,0,0,0,56020,0,0,0,0,0,0,0,0,0,0,3406577,0,23335,0,0,243105,29925,94545,163133,0,96045,0,15615,0,0,0,0,41632730,0,992940,0,113941,0,0,0,0,0,86480,0,0,58484,0,0,0,0,0,0,17670,0,12168,0,0,162397,0,0,0,0,0,0,15057,0,0,0,0,0,0,0,0,181174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83978,0,0,0,51078,73426,152305,0,0,96416,0,0,0,0,0,0,0,18966,0,0,0,0,522630,11206,0,0,0,0,0,13854,14728,0,53626,4986,0,0
"2011/5/11",0,0,0,0,0,464371,0,0,0,7304,0,0,0,19109,70802,215503,0,10020366,0,0,12946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2385880,0,0,0,0,64828,13300,0,108755,0,106716,0,39037,0,0,0,0,4187200,0,1938920,0,205094,0,0,0,86480,0,518880,0,0,25587,0,0,0,0,0,0,28272,0,8112,0,0,81199,0,0,3162,0,0,83834,75285,0,0,0,0,0,0,0,0,437838,0,92532,0,0,0,0,0,0,0,0,0,0,0,0,0,21742,0,0,0,3351,183564,117691,0,0,70705,0,0,0,0,0,0,0,6322,0,0,0,0,439567,56212,0,26416,0,0,0,0,8396,0,95683,0,0,0
"2011/6/8",0,0,0,0,0,301347,0,0,0,0,0,0,0,12739,39872,762124,0,487299,0,0,10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25517,0,0,0,0,27012,0,0,0,0,10672,0,0,0,0,0,0,0,0,2991038,0,0,0,0,0,0,0,0,0,0,4874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111646,0,0,0,0,0,0,0,0,0,10065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,1065,0,0,186405,0,0,0,0,0,0,0,0,0,0,0,0,178536,5557,0,0,0,0,0,0,3712,0,8770,2493,0,0
"2011/7/6",0,0,0,0,0,0,0,0,0,7304,0,0,0,101915,0,7078683,0,2901634,0,35477,2158,0,0,0,0,0,0,0,0,0,0,6530,0,0,0,0,4253,0,0,0,0,16207,0,10505,0,0,0,0,867,0,0,0,0,0,0,829114,0,0,0,0,0,0,0,0,0,86480,0,0,0,0,0,0,0,0,0,4056,0,0,676654,0,0,0,0,34042,167669,123419,0,0,0,0,0,104994,0,0,0,14020,0,0,0,864,0,0,0,0,0,0,24087,0,0,6292,836,0,0,0,43217,0,355,32105,0,392092,0,0,564940,0,0,0,0,25289,0,0,0,0,357039,50470,0,0,0,0,22036,0,1305,0,0,0,0,0
"2011/8/10",0,0,0,0,0,0,0,0,0,0,0,0,0,6370,0,216262,0,393416,0,0,12946,0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5224,0,0,0,0,0,0,0,0,0,0,24290,0,0,0,0,0,0,752205,228715,0,0,0,0,0,0,0,0,172960,0,0,0,0,0,0,0,0,0,0,0,0,54132,0,0,0,0,0,39586,30114,0,0,11399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,418,0,0,0,0,0,1763,0,0,128555,0,0,103252,0,0,0,0,0,0,0,0,0,286638,16671,0,0,0,0,0,0,5027,0,0,0,0,0
"2011/9/7",0,0,0,0,0,0,0,0,19333,0,0,0,0,12739,0,2097747,0,1612040,225025,0,32366,0,0,0,0,0,3783,0,0,0,0,5224,23739,0,0,0,0,0,0,0,0,32414,0,0,12084,0,0,0,13012,0,0,0,0,79756,0,522874,0,0,42450,0,0,0,86480,0,0,172960,0,0,0,0,0,0,0,0,0,0,0,0,138897,0,0,0,0,0,0,0,0,0,0,40002,0,6176,0,0,0,0,0,0,0,0,34100,0,0,0,0,0,0,0,0,699,418,0,0,0,0,0,5756,0,0,122127,0,0,227180,0,0,0,0,12644,0,0,0,0,132260,17286,0,0,32596,0,0,0,6130,0,9671,2493,0,0
"2011/10/12",0,0,0,0,1647,9880,0,0,154664,3652,0,0,0,38218,455106,538377,0,2010108,0,4435,51785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8506,0,0,0,0,0,0,21010,0,0,0,0,25157,0,0,0,0,0,0,723736,0,0,0,124186,0,86480,0,0,0,0,15839,6210,0,0,0,0,0,0,0,0,0,0,96164,0,0,0,0,17021,0,0,0,0,22798,0,0,1305,0,0,0,4206,1402,0,0,3457,0,0,0,0,0,0,0,0,0,0,27575,0,0,0,0,0,22366,0,0,38566,0,0,23935,0,0,0,0,0,0,0,0,0,317899,53020,0,0,0,0,0,0,9862,0,39575,0,0,0
"2011/11/9",0,0,0,0,0,79042,0,0,115998,0,38403,0,0,1547838,1037897,1736448,688065,15167177,0,39911,809143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89311,0,0,0,0,129656,84789,31515,54378,0,53358,0,72869,0,0,0,0,119634,0,2824625,0,0,42450,0,0,0,0,0,0,0,76760,0,0,0,0,0,0,0,0,0,0,0,57699,0,0,0,0,0,0,36222,0,0,0,0,0,0,0,0,0,4206,42060,0,0,0,0,0,0,0,0,0,0,0,0,0,20054,0,0,0,0,73426,17046,0,0,0,0,0,53854,0,0,0,0,18966,0,0,0,10027,589908,59034,0,0,0,0,0,0,22417,0,87043,0,0,0
"2011/12/7",0,0,0,0,0,118563,0,0,0,0,0,0,0,1465032,142856,322874,0,9806890,0,0,181248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25517,0,0,0,0,43219,11638,10505,12084,0,14229,0,18217,0,0,0,0,0,0,4245583,0,0,0,124186,0,0,0,0,0,0,76760,0,0,0,0,0,0,10602,0,4056,0,0,81199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60391,16824,4206,0,0,0,0,0,0,0,0,0,0,0,0,0,30082,0,0,0,0,0,93700,0,0,51422,0,0,0,0,0,0,0,0,0,0,0,8356,568044,55552,0,0,0,0,0,0,2364,0,26643,0,0,0
"2012/1/11",0,0,0,0,0,108683,0,0,0,0,0,0,0,2484184,0,37648,240823,1279160,0,0,25893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535866,0,0,0,0,16207,34913,0,0,0,21343,0,20820,0,0,0,0,3708663,0,10509878,0,0,382046,0,0,0,0,0,0,0,80416,55893,0,0,0,0,0,0,0,0,0,0,115397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75489,0,21030,0,0,0,0,0,0,0,0,0,96349,0,0,0,12534,0,0,0,5230,0,318500,0,0,96416,0,0,12619,0,0,0,0,0,0,0,0,23815,70764,10591,0,0,0,0,0,0,0,0,13154,0,0,0
"2012/2/8",0,0,0,0,0,133383,0,0,0,0,0,0,0,210200,0,0,0,2862881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2921746,0,0,0,0,129656,54863,0,18126,0,85373,0,52050,0,0,0,0,19261119,0,4593209,0,68365,0,0,0,0,0,0,0,0,36553,37262,0,0,0,0,0,0,0,24336,0,0,589787,0,0,0,0,0,0,36222,0,0,0,0,0,0,0,0,120783,0,46266,0,0,0,0,0,0,0,0,0,48174,0,0,0,32589,0,0,0,8000,36713,504384,0,0,77133,0,0,0,0,0,0,0,0,0,0,0,80218,4824,0,0,0,0,0,0,0,0,0,83988,0,0,0
"2012/3/7",0,0,0,0,0,83982,0,0,0,0,0,0,0,649710,0,0,309629,1705546,0,0,51785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390700,0,0,0,0,243105,0,0,0,0,21343,0,57255,0,0,0,0,37565165,0,1628102,0,0,127349,0,0,0,0,0,0,0,95037,0,0,0,0,0,0,42408,0,24336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16294,0,0,0,36612,73426,144871,0,0,250682,0,0,10358,0,0,0,0,0,0,0,0,43869,13533,10591,0,0,0,0,0,0,0,0,52952,7479,0,0
